,title,date,country,genre,rate
746,Seytan-i racim,13 September 2013 (Turkey),Turkey,['Horror'],4.0
747,Hooked Up,15 October 2013 (Spain),Spain,"['Comedy', 'Horror']",4.0
748,Survivor,23 July 2014 (Philippines),USA,"['Action', 'Adventure']",4.0
749,Brackenmore,2016 (UK),Ireland,"['Horror', 'Mystery']",4.0
750,Stomping Ground,February 2016 (USA),USA,"['Crime', 'Drama']",4.0
751,Don't Look in the Basement 2,25 May 2016 (USA),USA,['Horror'],4.0
752,The Tank,1 June 2017 (USA),USA,[],4.0
753,Unnatural,16 October 2015 (USA),USA,"['Action', 'Horror']",4.0
754,Solitude,October 2014 (USA),USA,"['Action', 'Comedy']",4.0
755,Hope Lost,February 2015 (USA),Italy,['Drama'],4.0
756,MindGamers,28 March 2017 (USA),Austria,"['Action', 'Sci-Fi']",4.0
757,Cardinal Matter,8 July 2016 (USA),USA,"['Action', 'Crime']",4.0
758,Creeper,Thriller,USA,[],4.0
759,The Stall,5 June 2016 (USA),USA,['Drama'],4.0
760,Something in the Woods,18 July 2016 (USA),USA,['Family'],4.0
761,El mal del arriero,19 December 2014 (Spain),Spain,[],4.0
762,In Residence,Thriller,USA,[],4.0
763,Strangers Within,24 April 2017 (UK),UK,"['Drama', 'Horror']",4.0
764,KILD TV,1 March 2016 (USA),USA,['Horror'],4.0
765,Gun Shy,8 September 2017 (USA),UK,"['Action', 'Adventure']",4.0
766,Avatharam,1 August 2014 (India),India,"['Action', 'Crime']",4.0
767,The Emerging Past Director's Cut,28 March 2017 (USA),USA,"['Horror', 'Mystery']",4.0
768,Luciferous,5 April 2016 (Canada),Canada,"['Drama', 'Horror']",4.0
769,Red Billabong,25 August 2016 (Australia),Australia,"['Action', 'Comedy']",4.0
770,One Night of Fear,30 November 2016 (USA),USA,"['Adventure', 'Horror']",4.0
771,Plan B,2013 (Spain),Spain,[],4.0
772,Sum1,7 December 2017 (Germany),Germany,"['Horror', 'Sci-Fi']",4.0
773,Extraction,18 December 2015 (USA),USA,"['Action', 'Adventure']",4.0
774,Altitude,6 October 2017 (USA),USA,"['Action', 'Crime']",4.0
775,Bostonian,1 May 2015 (USA),USA,[],4.0
776,TrÃ­ada,13 October 2016 (Argentina),Argentina,[],4.0
777,Parasites,24 January 2017 (USA),USA,"['Action', 'Horror']",4.0
778,Sanctuary,Thriller,USA,[],4.0
779,Reclusion,23 March 2016 (Australia),USA,[],4.0
780,DiÃ¡rio de um Exorcista - Zero,25 May 2016 (Brazil),Brazil,['Horror'],4.0
781,Mandy,24 January 2016 (USA),USA,['Drama'],4.0
782,Almost Dead,2016 (Italy),Italy,"['Drama', 'Horror']",4.0
783,"SaudÃ³, laberinto de almas",August 2016 (Colombia),Colombia,"['Horror', 'Mystery']",4.0
784,5150,Thriller,USA,[],4.0
785,Raasta,31 March 2017 (Pakistan),Pakistan,"['Action', 'Crime']",4.0
786,Dear Diary I Died,11 November 2016 (USA),USA,[],4.0
787,Arsenal,6 January 2017 (USA),USA,"['Action', 'Crime']",4.0
788,Marshrut postroen,31 March 2016 (Russia),Russia,['Horror'],4.0
789,Sickhouse,1 June 2016 (USA),USA,['Horror'],4.0
790,Desaparecer,14 May 2015 (Peru),Peru,[],4.0
791,Zero City,25 May 2017 (USA),USA,"['Horror', 'Sci-Fi']",4.0
792,Blood Prism,12 December 2017 (USA),USA,"['Drama', 'Horror']",4.0
793,GONE,5 June 2017 (USA),USA,['Mystery'],4.0
794,Alpha Delta Zatan,24 October 2017 (USA),USA,"['Horror', 'Mystery']",4.0
795,Playing with Dolls: Havoc,18 July 2017 (USA),USA,['Horror'],4.0
796,The Midnight Matinee,19 May 2017 (USA),USA,"['Horror', 'Mystery']",4.0
797,Browncoats: Independence War,30 December 2015 (USA),USA,"['Action', 'Sci-Fi']",1.2
798,Captain Battle: Legacy War,13 January 2013 (India),USA,"['Action', 'Sci-Fi']",1.3
799,Beyond the Call to Duty,June 2016 (USA),USA,"['Action', 'Drama']",1.7
800,Firetrail,1 November 2014 (USA),USA,[],1.9
801,Merajiha,21 February 2014 (Iran),Iran,"['Comedy', 'Drama']",2.2
802,Ardennes Fury,11 November 2014 (USA),USA,['Action'],2.2
803,Hooligans at War: North vs. South,13 April 2015 (UK),UK,"['Crime', 'Drama']",2.5
804,Sector 4,2014 (USA),USA,['Action'],2.5
805,Zombie Massacre 2: Reich of the Dead,8 June 2015 (UK),Canada,['Horror'],2.5
806,Ridge War Z,5 November 2013 (USA),USA,"['Horror', 'Thriller']",2.7
807,P-51 Dragon Fighter,19 August 2014 (USA),USA,"['Action', 'Fantasy']",2.8
808,Xiao xiao fei hu dui,25 January 2013 (China),China,"['Action', 'Comedy']",2.8
809,Unfinished Lights,31 January 2017 (Iran),Iran,"['Drama', 'Mystery']",2.9
810,Cigarette Soup,10 April 2017 (USA),USA,"['Action', 'Drama']",3.1
811,Pedro Calungsod: Batang Martir,25 December 2013 (Philippines),Philippines,"['Biography', 'Crime']",3.1
812,Kaukopartio,27 December 2013 (Finland),Finland,"['Action', 'Adventure']",3.2
813,Check Point,7 March 2017 (USA),USA,"['Action', 'Thriller']",3.3
814,Sniper: Special Ops,3 May 2016 (USA),USA,"['Action', 'Drama']",3.3
815,China Salesman,16 June 2017 (China),China,"['Action', 'Adventure']",3.3
816,Chahar Esfahani dar Baghdad,28 December 2016 (Iran),Iran,"['Comedy', 'Drama']",3.3
817,Belly of the Bulldog,6 October 2016 (Kuwait),UK,"['Action', 'Horror']",3.4
818,Misirlou,1 February 2018 (USA),USA,"['Action', 'Fantasy']",3.5
819,One Shot,7 October 2014 (USA),USA,"['Action', 'Sci-Fi']",3.6
820,Hymns,Romance,USA,['Drama'],3.6
821,Historia Roja,4 March 2016 (Poland),Poland,"['Drama', 'History']",3.6
822,Sierpniowe niebo. 63 dni chwaly,13 September 2013 (Poland),Poland,['Drama'],3.7
823,Soldiers of the Damned,8 August 2015 (UK),UK,"['Action', 'Horror']",3.7
824,Winter War,17 January 2018 (France),France,[],3.8
825,Angel of the Skies,19 November 2013 (Germany),South Africa,[],4.0
826,Bai tuan da zhan,28 August 2015 (China),China,[],4.0
827,Ciel rouge,23 August 2017 (France),France,['Drama'],4.0
828,THE LAST DAYS of BILLY the KID,2017 (USA),USA,[],1.3
829,Boomtown,5 December 2013 (USA),USA,[],1.6
830,The Shooting: Story of the Kane Brothers,25 March 2013 (USA),USA,[],1.8
831,Billy the Kid: Showdown in Lincoln County,1 May 2017 (USA),USA,[],1.8
832,Calamity Jane's Revenge,25 September 2015 (USA),USA,[],1.8
833,Alien Showdown: The Day the Old West Stood Still,Horror,USA,['Action'],2.0
834,The Last Gunslinger,14 November 2017 (USA),USA,[],2.0
835,Jesse James: Lawman,28 May 2015 (Canada),,[],2.1
836,The Merchant,3 March 2013 (USA),UK,"['Drama', 'Horror']",2.6
837,Billy the Kid,27 August 2016 (USA),USA,['Action'],2.6
838,The Sorrow,7 May 2013 (USA),USA,[],3.0
839,Western World,11 April 2017 (USA),USA,[],3.2
840,Dead 7,1 April 2016 (USA),USA,"['Comedy', 'Horror']",3.2
841,From Hell to the Wild West,26 December 2017 (USA),USA,[],3.2
842,Six Gun Savior,5 July 2016 (USA),USA,"['Action', 'Adventure']",3.3
843,Prey for Death,4 August 2015 (USA),USA,[],3.5
844,One by One,15 November 2016 (USA),Germany,[],3.5
845,Branded,15 September 2017 (USA),USA,"['Drama', 'Mystery']",3.6
846,Jezebeth 2 Hour of the Gun,31 May 2015 (USA),USA,"['Action', 'Adventure']",3.7
847,Stranded,1 June 2014 (USA),USA,[],3.8
848,Justice,15 September 2017 (USA),USA,[],4.0
849,Wild Bill Hickok: Swift Justice,31 May 2016 (USA),USA,[],4.0
